y_true,y_pred,proba
1,1,0.5278697021948332
1,1,0.5317318213098303
1,1,0.5323053634872029
1,1,0.5305832488162004
1,1,0.5296003259484481
1,1,0.5308047312154586
1,1,0.535786592708499
1,1,0.5353557973356906
1,1,0.5357632793605345
1,1,0.5325776572575152
1,1,0.535042772273441
1,1,0.5350040196390802
0,1,0.5380865300771975
1,1,0.5391798442717369
0,1,0.5403139718076777
0,1,0.5369994834844017
0,1,0.5372639551391896
0,1,0.5413031892582361
0,1,0.5406163672865429
0,1,0.5376207234405942
0,1,0.5394389815725317
0,1,0.5416574207838852
0,1,0.5415954726365548
0,1,0.5421344905101414
0,1,0.5422876859673855
0,1,0.5406585934223835
0,1,0.538765423860104
0,1,0.5399442956838174
0,1,0.5398686673828234
0,1,0.541358830248788
0,1,0.5465277129243157
0,1,0.5405933363062269
0,1,0.5446925126787189
0,1,0.5392008722260581
0,1,0.5365513951012323
0,1,0.5352810066111472
0,1,0.5336099188485114
0,1,0.5330020039586045
0,1,0.5340036815056262
0,1,0.5351898048474055
0,1,0.5356829765227236
0,1,0.534009650346985
0,1,0.5340791809450498
0,1,0.533973028191184
0,1,0.5333558666525976
0,1,0.533289760582591
0,1,0.5330618061217973
0,1,0.5333362994005595
0,1,0.5330511752148959
0,1,0.5331557482937075
0,1,0.5328060460811583
0,1,0.5338316416409832
0,1,0.5324528436608824
0,1,0.5331142020995696
0,1,0.5314860658545892
0,1,0.531069777082634
0,1,0.53368042556598
0,1,0.43925207676648687
0,0,0.26342821314783754
0,0,0.1831554332934408
0,0,0.18522159025012816
0,0,0.13313710729614756
0,0,0.11226041801029601
0,0,0.12150722989592193
0,0,0.082677972505231
0,0,0.07723381624671902
0,0,0.07373181108207917
0,0,0.07130184398455827
0,0,0.06972923513444673
0,0,0.07403389859628595
0,0,0.07527628322597163
0,0,0.0757875961024054
0,0,0.07566496899170448
0,0,0.07267653891348926
0,0,0.0724311257946241
0,0,0.0713545680653909
0,0,0.0698178675847678
0,0,0.07322954471390093
0,0,0.07217773102613141
0,0,0.06847030607960515
0,0,0.06694475672222633
0,0,0.06701034925277762
0,0,0.0668420066286886
0,0,0.06737929567767707
0,0,0.06668880612985217
0,0,0.06615895924058905
0,0,0.0658867353656036
0,0,0.06469604879570774
0,0,0.06446961385509191
0,0,0.06395745510551264
0,0,0.06404496068364765
0,0,0.061132141476324627
0,0,0.062318209102971235
0,0,0.067016366859277
0,0,0.06219300041732504
0,0,0.06363883733328263
0,0,0.06153513892047989
0,0,0.06208371069039882
0,0,0.061454396734007974
0,0,0.06141866288959351
0,0,0.06156229298888743
0,0,0.06037121901509249
0,0,0.061948240116729905
0,0,0.0619130235529771
0,0,0.06104999475379502
0,0,0.059408026889270694
0,0,0.06051432132529857
0,0,0.061147966842614386
0,0,0.061131041350554534
0,0,0.061404011360309145
0,0,0.0614628928711922
0,0,0.06139247607358379
0,0,0.06161983162204154
0,0,0.06306827608828641
0,0,0.06234312715459917
0,0,0.06413509628169659
0,0,0.06203903944613116
0,0,0.061811013055640324
0,0,0.06211115638747482
0,0,0.062112110094308136
0,0,0.06205169741922993
0,0,0.062087033704301894
0,0,0.062095390044049355
0,0,0.06195297026166385
0,0,0.062205575911417704
0,0,0.061887310987372726
0,0,0.06186482852063691
0,0,0.06350047513312504
0,0,0.06331149748277631
0,0,0.06330742670001337
0,0,0.06255017028291637
0,0,0.06214811346495393
0,0,0.06175586255401778
0,0,0.06213068100518139
0,0,0.06178011267963575
0,0,0.06133899614526089
0,0,0.06179160791959781
0,0,0.06229402506418932
0,0,0.06152759520910263
0,0,0.06108531981381493
0,0,0.058006117530809594
0,0,0.05832030760947118
0,0,0.058352018136725255
0,0,0.058293823734673955
0,0,0.05817442138365099
0,0,0.05928400165790553
0,0,0.059044455824774036
0,0,0.05822167701511278
0,0,0.05802142024324323
0,0,0.056989986188282195
0,0,0.056768061839175946
0,0,0.05729510477392299
0,0,0.05649334579649892
0,0,0.057343352166648535
0,0,0.05668693195338187
0,0,0.05562487272308057
0,0,0.05518768202235967
0,0,0.05560837051872608
0,0,0.055491148383640145
0,0,0.05576546545365901
0,0,0.05610579915006673
0,0,0.054461813595365755
0,0,0.05420342492986085
0,0,0.054826663277540405
0,0,0.054986915795456434
0,0,0.05449875850184556
0,0,0.05440429911341809
0,0,0.05377035387868919
0,0,0.055407475066571614
0,0,0.05322993265685366
0,0,0.05249338674205388
0,0,0.05367207682324688
