"Line#","Date","Temperature (S-THC 21559981:22071558-1),°C,21559981"
"11430","25-07-29 23:20:00 -0500","2.587"
"11431","25-07-29 23:25:00 -0500","2.33"
"11432","25-07-29 23:30:00 -0500","2.008"
"11433","25-07-29 23:35:00 -0500","1.558"
"11434","25-07-29 23:40:00 -0500","1.043"
"11435","25-07-29 23:45:00 -0500","0.85"
"11436","25-07-29 23:50:00 -0500","1.708"
"11437","25-07-29 23:55:00 -0500","2.33"
"11438","25-07-30 00:00:00 -0500","2.545"
"11439","25-07-30 00:05:00 -0500","2.652"
"11440","25-07-30 00:10:00 -0500","2.695"
"11441","25-07-30 00:15:00 -0500","2.587"
"11442","25-07-30 00:20:00 -0500","2.244"
"11443","25-07-30 00:25:00 -0500","1.665"
"11444","25-07-30 00:30:00 -0500","1.73"
"11445","25-07-30 00:35:00 -0500","1.837"
"11446","25-07-30 00:40:00 -0500","1.751"
"11447","25-07-30 00:45:00 -0500","1.279"
"11448","25-07-30 00:50:00 -0500","1"
"11449","25-07-30 00:55:00 -0500","0.829"
"11450","25-07-30 01:00:00 -0500","0.335"
"11451","25-07-30 01:05:00 -0500","0.357"
"11452","25-07-30 01:10:00 -0500","0.743"
"11453","25-07-30 01:15:00 -0500","0.464"
