"Line#","Date","Solar Radiation (S-LIB 21559981:22047692-1),W/m²,21559981"
"14845","25-08-10 19:55:00 -0500","ERROR"
"14846","25-08-10 20:00:00 -0500","ERROR"
"14847","25-08-10 20:05:00 -0500","ERROR"
"14848","25-08-10 20:10:00 -0500","ERROR"
"14849","25-08-10 20:15:00 -0500","ERROR"
"14850","25-08-10 20:20:00 -0500","ERROR"
"14851","25-08-10 20:25:00 -0500","ERROR"
"14852","25-08-10 20:30:00 -0500","ERROR"
"14853","25-08-10 20:35:00 -0500","ERROR"
"14854","25-08-10 20:40:00 -0500","ERROR"
"14855","25-08-10 20:45:00 -0500","ERROR"
"14856","25-08-10 20:50:00 -0500","ERROR"
"14857","25-08-10 20:55:00 -0500","ERROR"
"14858","25-08-10 21:00:00 -0500","ERROR"
"14859","25-08-10 21:05:00 -0500","ERROR"
"14860","25-08-10 21:10:00 -0500","ERROR"
"14861","25-08-10 21:15:00 -0500","ERROR"
"14862","25-08-10 21:20:00 -0500","ERROR"
"14863","25-08-10 21:25:00 -0500","ERROR"
"14864","25-08-10 21:30:00 -0500","ERROR"
"14865","25-08-10 21:35:00 -0500","ERROR"
"14866","25-08-10 21:40:00 -0500","ERROR"
"14867","25-08-10 21:45:00 -0500","ERROR"
"14868","25-08-10 21:50:00 -0500","ERROR"
"14869","25-08-10 21:55:00 -0500","ERROR"
"14870","25-08-10 22:00:00 -0500","ERROR"
"14871","25-08-10 22:05:00 -0500","ERROR"
"14872","25-08-10 22:10:00 -0500","ERROR"
"14873","25-08-10 22:15:00 -0500","ERROR"
"14874","25-08-10 22:20:00 -0500","ERROR"
"14875","25-08-10 22:25:00 -0500","ERROR"
"14876","25-08-10 22:30:00 -0500","ERROR"
"14877","25-08-10 22:35:00 -0500","ERROR"
"14878","25-08-10 22:40:00 -0500","ERROR"
"14879","25-08-10 22:45:00 -0500","ERROR"
"14880","25-08-10 22:50:00 -0500","ERROR"
"14881","25-08-10 22:55:00 -0500","ERROR"
"14882","25-08-10 23:00:00 -0500","ERROR"
"14883","25-08-10 23:05:00 -0500","ERROR"
"14884","25-08-10 23:10:00 -0500","ERROR"
"14885","25-08-10 23:15:00 -0500","ERROR"
"14886","25-08-10 23:20:00 -0500","ERROR"
"14887","25-08-10 23:25:00 -0500","ERROR"
"14888","25-08-10 23:30:00 -0500","ERROR"
"14889","25-08-10 23:35:00 -0500","ERROR"
"14890","25-08-10 23:40:00 -0500","ERROR"
"14891","25-08-10 23:45:00 -0500","ERROR"
"14892","25-08-10 23:50:00 -0500","ERROR"
"14893","25-08-10 23:55:00 -0500","ERROR"
"14894","25-08-11 00:00:00 -0500","ERROR"
"14895","25-08-11 00:05:00 -0500","ERROR"
"14896","25-08-11 00:10:00 -0500","ERROR"
"14897","25-08-11 00:15:00 -0500","ERROR"
"14898","25-08-11 00:20:00 -0500","ERROR"
"14899","25-08-11 00:25:00 -0500","ERROR"
"14900","25-08-11 00:30:00 -0500","ERROR"
"14901","25-08-11 00:35:00 -0500","ERROR"
"14902","25-08-11 00:40:00 -0500","ERROR"
"14903","25-08-11 00:45:00 -0500","ERROR"
"14904","25-08-11 00:50:00 -0500","ERROR"
"14905","25-08-11 00:55:00 -0500","ERROR"
"14906","25-08-11 01:00:00 -0500","ERROR"
"14907","25-08-11 01:05:00 -0500","ERROR"
"14908","25-08-11 01:10:00 -0500","ERROR"
"14909","25-08-11 01:15:00 -0500","ERROR"
"14910","25-08-11 01:20:00 -0500","ERROR"
"14911","25-08-11 01:25:00 -0500","ERROR"
"14912","25-08-11 01:30:00 -0500","ERROR"
"14913","25-08-11 01:35:00 -0500","ERROR"
"14914","25-08-11 01:40:00 -0500","ERROR"
"14915","25-08-11 01:45:00 -0500","ERROR"
"14916","25-08-11 01:50:00 -0500","ERROR"
"14917","25-08-11 01:55:00 -0500","ERROR"
"14918","25-08-11 02:00:00 -0500","ERROR"
"14919","25-08-11 02:05:00 -0500","ERROR"
"14920","25-08-11 02:10:00 -0500","ERROR"
"14921","25-08-11 02:15:00 -0500","ERROR"
"14922","25-08-11 02:20:00 -0500","ERROR"
"14923","25-08-11 02:25:00 -0500","ERROR"
"14924","25-08-11 02:30:00 -0500","ERROR"
"14925","25-08-11 02:35:00 -0500","ERROR"
"14926","25-08-11 02:40:00 -0500","ERROR"
"14927","25-08-11 02:45:00 -0500","ERROR"
"14928","25-08-11 02:50:00 -0500","ERROR"
"14929","25-08-11 02:55:00 -0500","ERROR"
"14930","25-08-11 03:00:00 -0500","ERROR"
"14931","25-08-11 03:05:00 -0500","ERROR"
"14932","25-08-11 03:10:00 -0500","ERROR"
"14933","25-08-11 03:15:00 -0500","ERROR"
"14934","25-08-11 03:20:00 -0500","ERROR"
"14935","25-08-11 03:25:00 -0500","ERROR"
"14936","25-08-11 03:30:00 -0500","ERROR"
"14937","25-08-11 03:35:00 -0500","ERROR"
"14938","25-08-11 03:40:00 -0500","ERROR"
"14939","25-08-11 03:45:00 -0500","ERROR"
"14940","25-08-11 03:50:00 -0500","ERROR"
"14941","25-08-11 03:55:00 -0500","ERROR"
"14942","25-08-11 04:00:00 -0500","ERROR"
"14943","25-08-11 04:05:00 -0500","ERROR"
"14944","25-08-11 04:10:00 -0500","ERROR"
"14945","25-08-11 04:15:00 -0500","ERROR"
"14946","25-08-11 04:20:00 -0500","ERROR"
"14947","25-08-11 04:25:00 -0500","ERROR"
"14948","25-08-11 04:30:00 -0500","ERROR"
"14949","25-08-11 04:35:00 -0500","ERROR"
"14950","25-08-11 04:40:00 -0500","ERROR"
"14951","25-08-11 04:45:00 -0500","ERROR"
"14952","25-08-11 04:50:00 -0500","ERROR"
"14953","25-08-11 04:55:00 -0500","ERROR"
"14954","25-08-11 05:00:00 -0500","ERROR"
"14955","25-08-11 05:05:00 -0500","ERROR"
"14956","25-08-11 05:10:00 -0500","ERROR"
"14957","25-08-11 05:15:00 -0500","ERROR"
"14958","25-08-11 05:20:00 -0500","ERROR"
"14959","25-08-11 05:25:00 -0500","ERROR"
"14960","25-08-11 05:30:00 -0500","ERROR"
"14961","25-08-11 05:35:00 -0500","ERROR"
"14962","25-08-11 05:40:00 -0500","ERROR"
"14963","25-08-11 05:45:00 -0500","ERROR"
"14964","25-08-11 05:50:00 -0500","ERROR"
"14965","25-08-11 05:55:00 -0500","ERROR"
"14966","25-08-11 06:00:00 -0500","ERROR"
"14967","25-08-11 06:05:00 -0500","ERROR"
"14968","25-08-11 06:10:00 -0500","ERROR"
"14969","25-08-11 06:15:00 -0500","ERROR"
"14970","25-08-11 06:20:00 -0500","ERROR"
"14971","25-08-11 06:25:00 -0500","ERROR"
"14972","25-08-11 06:30:00 -0500","ERROR"
"14973","25-08-11 06:35:00 -0500","ERROR"
"14974","25-08-11 06:40:00 -0500","ERROR"
"14975","25-08-11 06:45:00 -0500","ERROR"
"14976","25-08-11 06:50:00 -0500","ERROR"
"14977","25-08-11 06:55:00 -0500","ERROR"
"14978","25-08-11 07:00:00 -0500","ERROR"
"14979","25-08-11 07:05:00 -0500","ERROR"
"14980","25-08-11 07:10:00 -0500","ERROR"
"14981","25-08-11 07:15:00 -0500","ERROR"
"14982","25-08-11 07:20:00 -0500","ERROR"
"14983","25-08-11 07:25:00 -0500","ERROR"
"14984","25-08-11 07:30:00 -0500","ERROR"
"14985","25-08-11 07:35:00 -0500","ERROR"
"14986","25-08-11 07:40:00 -0500","ERROR"
"14987","25-08-11 07:45:00 -0500","ERROR"
"14988","25-08-11 07:50:00 -0500","ERROR"
"14989","25-08-11 07:55:00 -0500","ERROR"
"14990","25-08-11 08:00:00 -0500","ERROR"
"14991","25-08-11 08:05:00 -0500","ERROR"
"14992","25-08-11 08:10:00 -0500","ERROR"
"14993","25-08-11 08:15:00 -0500","ERROR"
"14994","25-08-11 08:20:00 -0500","ERROR"
"14995","25-08-11 08:25:00 -0500","ERROR"
"14996","25-08-11 08:30:00 -0500","ERROR"
"14997","25-08-11 08:35:00 -0500","ERROR"
"14998","25-08-11 08:40:00 -0500","ERROR"
"14999","25-08-11 08:45:00 -0500","ERROR"
"15000","25-08-11 08:50:00 -0500","ERROR"
"15001","25-08-11 08:55:00 -0500","ERROR"
"15002","25-08-11 09:00:00 -0500","ERROR"
"15003","25-08-11 09:05:00 -0500","ERROR"
"15004","25-08-11 09:10:00 -0500","ERROR"
"15005","25-08-11 09:15:00 -0500","ERROR"
"15006","25-08-11 09:20:00 -0500","ERROR"
"15007","25-08-11 09:25:00 -0500","ERROR"
"15008","25-08-11 09:30:00 -0500","ERROR"
"15009","25-08-11 09:35:00 -0500","ERROR"
"15010","25-08-11 09:40:00 -0500","ERROR"
"15011","25-08-11 09:45:00 -0500","ERROR"
"15012","25-08-11 09:50:00 -0500","ERROR"
"15013","25-08-11 09:55:00 -0500","ERROR"
"15014","25-08-11 10:00:00 -0500","ERROR"
"15015","25-08-11 10:05:00 -0500","ERROR"
"15016","25-08-11 10:10:00 -0500","ERROR"
"15017","25-08-11 10:15:00 -0500","ERROR"
"15018","25-08-11 10:20:00 -0500","ERROR"
"15019","25-08-11 10:25:00 -0500","ERROR"
"15020","25-08-11 10:30:00 -0500","ERROR"
"15021","25-08-11 10:35:00 -0500","ERROR"
"15022","25-08-11 10:40:00 -0500","ERROR"
"15023","25-08-11 10:45:00 -0500","ERROR"
"15024","25-08-11 10:50:00 -0500","ERROR"
"15025","25-08-11 10:55:00 -0500","ERROR"
"15026","25-08-11 11:00:00 -0500","ERROR"
"15027","25-08-11 11:05:00 -0500","ERROR"
"15028","25-08-11 11:10:00 -0500","ERROR"
"15029","25-08-11 11:15:00 -0500","ERROR"
"15030","25-08-11 11:20:00 -0500","ERROR"
"15031","25-08-11 11:25:00 -0500","ERROR"
"15032","25-08-11 11:30:00 -0500","ERROR"
"15033","25-08-11 11:35:00 -0500","ERROR"
"15034","25-08-11 11:40:00 -0500","ERROR"
"15035","25-08-11 11:45:00 -0500","ERROR"
"15036","25-08-11 11:50:00 -0500","ERROR"
"15037","25-08-11 11:55:00 -0500","ERROR"
"15038","25-08-11 12:00:00 -0500","ERROR"
"15039","25-08-11 12:05:00 -0500","ERROR"
"15040","25-08-11 12:10:00 -0500","ERROR"
"15041","25-08-11 12:15:00 -0500","ERROR"
"15042","25-08-11 12:20:00 -0500","ERROR"
"15043","25-08-11 12:25:00 -0500","ERROR"
"15044","25-08-11 12:30:00 -0500","ERROR"
"15045","25-08-11 12:35:00 -0500","ERROR"
"15046","25-08-11 12:40:00 -0500","ERROR"
"15047","25-08-11 12:45:00 -0500","ERROR"
"15048","25-08-11 12:50:00 -0500","ERROR"
"15049","25-08-11 12:55:00 -0500","ERROR"
"15050","25-08-11 13:00:00 -0500","ERROR"
"15051","25-08-11 13:05:00 -0500","ERROR"
"15052","25-08-11 13:10:00 -0500","ERROR"
"15053","25-08-11 13:15:00 -0500","ERROR"
"15054","25-08-11 13:20:00 -0500","ERROR"
"15055","25-08-11 13:25:00 -0500","ERROR"
"15056","25-08-11 13:30:00 -0500","ERROR"
"15057","25-08-11 13:35:00 -0500","ERROR"
"15058","25-08-11 13:40:00 -0500","ERROR"
"15059","25-08-11 13:45:00 -0500","ERROR"
"15060","25-08-11 13:50:00 -0500","ERROR"
"15061","25-08-11 13:55:00 -0500","ERROR"
"15062","25-08-11 14:00:00 -0500","ERROR"
"15063","25-08-11 14:05:00 -0500","ERROR"
"15064","25-08-11 14:10:00 -0500","ERROR"
"15065","25-08-11 14:15:00 -0500","ERROR"
"15066","25-08-11 14:20:00 -0500","ERROR"
"15067","25-08-11 14:25:00 -0500","ERROR"
"15068","25-08-11 14:30:00 -0500","ERROR"
"15069","25-08-11 14:35:00 -0500","ERROR"
"15070","25-08-11 14:40:00 -0500","ERROR"
"15071","25-08-11 14:45:00 -0500","ERROR"
"15072","25-08-11 14:50:00 -0500","ERROR"
"15073","25-08-11 14:55:00 -0500","ERROR"
"15074","25-08-11 15:00:00 -0500","ERROR"
"15075","25-08-11 15:05:00 -0500","ERROR"
"15076","25-08-11 15:10:00 -0500","ERROR"
"15077","25-08-11 15:15:00 -0500","ERROR"
"15078","25-08-11 15:20:00 -0500","ERROR"
"15079","25-08-11 15:25:00 -0500","ERROR"
"15080","25-08-11 15:30:00 -0500","ERROR"
"15081","25-08-11 15:35:00 -0500","ERROR"
"15082","25-08-11 15:40:00 -0500","ERROR"
"15083","25-08-11 15:45:00 -0500","ERROR"
"15084","25-08-11 15:50:00 -0500","ERROR"
"15085","25-08-11 15:55:00 -0500","ERROR"
"15086","25-08-11 16:00:00 -0500","ERROR"
"15087","25-08-11 16:05:00 -0500","ERROR"
"15088","25-08-11 16:10:00 -0500","ERROR"
"15089","25-08-11 16:15:00 -0500","ERROR"
"15090","25-08-11 16:20:00 -0500","ERROR"
"15091","25-08-11 16:25:00 -0500","ERROR"
"15092","25-08-11 16:30:00 -0500","ERROR"
"15093","25-08-11 16:35:00 -0500","ERROR"
"15094","25-08-11 16:40:00 -0500","ERROR"
"15095","25-08-11 16:45:00 -0500","ERROR"
"15096","25-08-11 16:50:00 -0500","ERROR"
"15097","25-08-11 16:55:00 -0500","ERROR"
"15098","25-08-11 17:00:00 -0500","ERROR"
"15099","25-08-11 17:05:00 -0500","ERROR"
"15100","25-08-11 17:10:00 -0500","ERROR"
"15101","25-08-11 17:15:00 -0500","ERROR"
"15102","25-08-11 17:20:00 -0500","ERROR"
"15103","25-08-11 17:25:00 -0500","ERROR"
"15104","25-08-11 17:30:00 -0500","ERROR"
"15105","25-08-11 17:35:00 -0500","ERROR"
"15106","25-08-11 17:40:00 -0500","ERROR"
"15107","25-08-11 17:45:00 -0500","ERROR"
"15108","25-08-11 17:50:00 -0500","ERROR"
"15109","25-08-11 17:55:00 -0500","ERROR"
"15110","25-08-11 18:00:00 -0500","ERROR"
"15111","25-08-11 18:05:00 -0500","ERROR"
"15112","25-08-11 18:10:00 -0500","ERROR"
"15113","25-08-11 18:15:00 -0500","ERROR"
"15114","25-08-11 18:20:00 -0500","ERROR"
"15115","25-08-11 18:25:00 -0500","ERROR"
"15116","25-08-11 18:30:00 -0500","ERROR"
"15117","25-08-11 18:35:00 -0500","ERROR"
"15118","25-08-11 18:40:00 -0500","ERROR"
"15119","25-08-11 18:45:00 -0500","ERROR"
"15120","25-08-11 18:50:00 -0500","ERROR"
"15121","25-08-11 18:55:00 -0500","ERROR"
"15122","25-08-11 19:00:00 -0500","ERROR"
"15123","25-08-11 19:05:00 -0500","ERROR"
"15124","25-08-11 19:10:00 -0500","ERROR"
"15125","25-08-11 19:15:00 -0500","ERROR"
"15126","25-08-11 19:20:00 -0500","ERROR"
"15127","25-08-11 19:25:00 -0500","ERROR"
"15128","25-08-11 19:30:00 -0500","ERROR"
"15129","25-08-11 19:35:00 -0500","ERROR"
"15130","25-08-11 19:40:00 -0500","ERROR"
"15131","25-08-11 19:45:00 -0500","ERROR"
"15132","25-08-11 19:50:00 -0500","ERROR"
"15133","25-08-11 19:55:00 -0500","ERROR"
"15134","25-08-11 20:00:00 -0500","ERROR"
"15135","25-08-11 20:05:00 -0500","ERROR"
"15136","25-08-11 20:10:00 -0500","ERROR"
"15137","25-08-11 20:15:00 -0500","ERROR"
"15138","25-08-11 20:20:00 -0500","ERROR"
"15139","25-08-11 20:25:00 -0500","ERROR"
"15140","25-08-11 20:30:00 -0500","ERROR"
"15141","25-08-11 20:35:00 -0500","ERROR"
"15142","25-08-11 20:40:00 -0500","ERROR"
"15143","25-08-11 20:45:00 -0500","ERROR"
"15144","25-08-11 20:50:00 -0500","ERROR"
"15145","25-08-11 20:55:00 -0500","ERROR"
"15146","25-08-11 21:00:00 -0500","ERROR"
"15147","25-08-11 21:05:00 -0500","ERROR"
"15148","25-08-11 21:10:00 -0500","ERROR"
"15149","25-08-11 21:15:00 -0500","ERROR"
"15150","25-08-11 21:20:00 -0500","ERROR"
"15151","25-08-11 21:25:00 -0500","ERROR"
"15152","25-08-11 21:30:00 -0500","ERROR"
"15153","25-08-11 21:35:00 -0500","ERROR"
"15154","25-08-11 21:40:00 -0500","ERROR"
"15155","25-08-11 21:45:00 -0500","ERROR"
"15156","25-08-11 21:50:00 -0500","ERROR"
"15157","25-08-11 21:55:00 -0500","ERROR"
"15158","25-08-11 22:00:00 -0500","ERROR"
"15159","25-08-11 22:05:00 -0500","ERROR"
"15160","25-08-11 22:10:00 -0500","ERROR"
"15161","25-08-11 22:15:00 -0500","ERROR"
"15162","25-08-11 22:20:00 -0500","ERROR"
"15163","25-08-11 22:25:00 -0500","ERROR"
"15164","25-08-11 22:30:00 -0500","ERROR"
"15165","25-08-11 22:35:00 -0500","ERROR"
"15166","25-08-11 22:40:00 -0500","ERROR"
"15167","25-08-11 22:45:00 -0500","ERROR"
"15168","25-08-11 22:50:00 -0500","ERROR"
"15169","25-08-11 22:55:00 -0500","ERROR"
"15170","25-08-11 23:00:00 -0500","ERROR"
"15171","25-08-11 23:05:00 -0500","ERROR"
"15172","25-08-11 23:10:00 -0500","ERROR"
"15173","25-08-11 23:15:00 -0500","ERROR"
"15174","25-08-11 23:20:00 -0500","ERROR"
"15175","25-08-11 23:25:00 -0500","ERROR"
"15176","25-08-11 23:30:00 -0500","ERROR"
"15177","25-08-11 23:35:00 -0500","ERROR"
"15178","25-08-11 23:40:00 -0500","ERROR"
"15179","25-08-11 23:45:00 -0500","ERROR"
"15180","25-08-11 23:50:00 -0500","ERROR"
"15181","25-08-11 23:55:00 -0500","ERROR"
"15182","25-08-12 00:00:00 -0500","ERROR"
"15183","25-08-12 00:05:00 -0500","ERROR"
"15184","25-08-12 00:10:00 -0500","ERROR"
"15185","25-08-12 00:15:00 -0500","ERROR"
"15186","25-08-12 00:20:00 -0500","ERROR"
"15187","25-08-12 00:25:00 -0500","ERROR"
"15188","25-08-12 00:30:00 -0500","ERROR"
"15189","25-08-12 00:35:00 -0500","ERROR"
"15190","25-08-12 00:40:00 -0500","ERROR"
"15191","25-08-12 00:45:00 -0500","ERROR"
"15192","25-08-12 00:50:00 -0500","ERROR"
"15193","25-08-12 00:55:00 -0500","ERROR"
"15194","25-08-12 01:00:00 -0500","ERROR"
"15195","25-08-12 01:05:00 -0500","ERROR"
"15196","25-08-12 01:10:00 -0500","ERROR"
"15197","25-08-12 01:15:00 -0500","ERROR"
"15198","25-08-12 01:20:00 -0500","ERROR"
"15199","25-08-12 01:25:00 -0500","ERROR"
"15200","25-08-12 01:30:00 -0500","ERROR"
"15201","25-08-12 01:35:00 -0500","ERROR"
"15202","25-08-12 01:40:00 -0500","ERROR"
"15203","25-08-12 01:45:00 -0500","ERROR"
"15204","25-08-12 01:50:00 -0500","ERROR"
"15205","25-08-12 01:55:00 -0500","ERROR"
"15206","25-08-12 02:00:00 -0500","ERROR"
"15207","25-08-12 02:05:00 -0500","ERROR"
"15208","25-08-12 02:10:00 -0500","ERROR"
"15209","25-08-12 02:15:00 -0500","ERROR"
"15210","25-08-12 02:20:00 -0500","ERROR"
"15211","25-08-12 02:25:00 -0500","ERROR"
"15212","25-08-12 02:30:00 -0500","ERROR"
"15213","25-08-12 02:35:00 -0500","ERROR"
"15214","25-08-12 02:40:00 -0500","ERROR"
"15215","25-08-12 02:45:00 -0500","ERROR"
"15216","25-08-12 02:50:00 -0500","ERROR"
"15217","25-08-12 02:55:00 -0500","ERROR"
"15218","25-08-12 03:00:00 -0500","ERROR"
"15219","25-08-12 03:05:00 -0500","ERROR"
"15220","25-08-12 03:10:00 -0500","ERROR"
"15221","25-08-12 03:15:00 -0500","ERROR"
"15222","25-08-12 03:20:00 -0500","ERROR"
"15223","25-08-12 03:25:00 -0500","ERROR"
"15224","25-08-12 03:30:00 -0500","ERROR"
"15225","25-08-12 03:35:00 -0500","ERROR"
"15226","25-08-12 03:40:00 -0500","ERROR"
"15227","25-08-12 03:45:00 -0500","ERROR"
"15228","25-08-12 03:50:00 -0500","ERROR"
"15229","25-08-12 03:55:00 -0500","ERROR"
"15230","25-08-12 04:00:00 -0500","ERROR"
"15231","25-08-12 04:05:00 -0500","ERROR"
"15232","25-08-12 04:10:00 -0500","ERROR"
"15233","25-08-12 04:15:00 -0500","ERROR"
"15234","25-08-12 04:20:00 -0500","ERROR"
"15235","25-08-12 04:25:00 -0500","ERROR"
"15236","25-08-12 04:30:00 -0500","ERROR"
"15237","25-08-12 04:35:00 -0500","ERROR"
"15238","25-08-12 04:40:00 -0500","ERROR"
"15239","25-08-12 04:45:00 -0500","ERROR"
"15240","25-08-12 04:50:00 -0500","ERROR"
"15241","25-08-12 04:55:00 -0500","ERROR"
"15242","25-08-12 05:00:00 -0500","ERROR"
"15243","25-08-12 05:05:00 -0500","ERROR"
"15244","25-08-12 05:10:00 -0500","ERROR"
"15245","25-08-12 05:15:00 -0500","ERROR"
"15246","25-08-12 05:20:00 -0500","ERROR"
"15247","25-08-12 05:25:00 -0500","ERROR"
"15248","25-08-12 05:30:00 -0500","ERROR"
"15249","25-08-12 05:35:00 -0500","ERROR"
"15250","25-08-12 05:40:00 -0500","ERROR"
"15251","25-08-12 05:45:00 -0500","ERROR"
"15252","25-08-12 05:50:00 -0500","ERROR"
"15253","25-08-12 05:55:00 -0500","ERROR"
"15254","25-08-12 06:00:00 -0500","ERROR"
"15255","25-08-12 06:05:00 -0500","ERROR"
"15256","25-08-12 06:10:00 -0500","ERROR"
"15257","25-08-12 06:15:00 -0500","ERROR"
"15258","25-08-12 06:20:00 -0500","ERROR"
"15259","25-08-12 06:25:00 -0500","ERROR"
"15260","25-08-12 06:30:00 -0500","ERROR"
"15261","25-08-12 06:35:00 -0500","ERROR"
"15262","25-08-12 06:40:00 -0500","ERROR"
"15263","25-08-12 06:45:00 -0500","ERROR"
"15264","25-08-12 06:50:00 -0500","ERROR"
"15265","25-08-12 06:55:00 -0500","ERROR"
"15266","25-08-12 07:00:00 -0500","ERROR"
"15267","25-08-12 07:05:00 -0500","ERROR"
"15268","25-08-12 07:10:00 -0500","ERROR"
"15269","25-08-12 07:15:00 -0500","ERROR"
"15270","25-08-12 07:20:00 -0500","ERROR"
"15271","25-08-12 07:25:00 -0500","ERROR"
"15272","25-08-12 07:30:00 -0500","ERROR"
"15273","25-08-12 07:35:00 -0500","ERROR"
"15274","25-08-12 07:40:00 -0500","ERROR"
"15275","25-08-12 07:45:00 -0500","ERROR"
"15276","25-08-12 07:50:00 -0500","ERROR"
"15277","25-08-12 07:55:00 -0500","ERROR"
"15278","25-08-12 08:00:00 -0500","ERROR"
"15279","25-08-12 08:05:00 -0500","ERROR"
"15280","25-08-12 08:10:00 -0500","ERROR"
"15281","25-08-12 08:15:00 -0500","ERROR"
"15282","25-08-12 08:20:00 -0500","ERROR"
"15283","25-08-12 08:25:00 -0500","ERROR"
"15284","25-08-12 08:30:00 -0500","ERROR"
"15285","25-08-12 08:35:00 -0500","ERROR"
"15286","25-08-12 08:40:00 -0500","ERROR"
"15287","25-08-12 08:45:00 -0500","ERROR"
"15288","25-08-12 08:50:00 -0500","ERROR"
"15289","25-08-12 08:55:00 -0500","ERROR"
"15290","25-08-12 09:00:00 -0500","ERROR"
"15291","25-08-12 09:05:00 -0500","ERROR"
"15292","25-08-12 09:10:00 -0500","ERROR"
"15293","25-08-12 09:15:00 -0500","ERROR"
"15294","25-08-12 09:20:00 -0500","ERROR"
"15295","25-08-12 09:25:00 -0500","ERROR"
"15296","25-08-12 09:30:00 -0500","ERROR"
"15297","25-08-12 09:35:00 -0500","ERROR"
"15298","25-08-12 09:40:00 -0500","ERROR"
"15299","25-08-12 09:45:00 -0500","ERROR"
"15300","25-08-12 09:50:00 -0500","ERROR"
"15301","25-08-12 09:55:00 -0500","ERROR"
"15302","25-08-12 10:00:00 -0500","ERROR"
"15303","25-08-12 10:05:00 -0500","ERROR"
"15304","25-08-12 10:10:00 -0500","ERROR"
"15305","25-08-12 10:15:00 -0500","ERROR"
"15306","25-08-12 10:20:00 -0500","ERROR"
"15307","25-08-12 10:25:00 -0500","ERROR"
"15308","25-08-12 10:30:00 -0500","ERROR"
"15309","25-08-12 10:35:00 -0500","ERROR"
"15310","25-08-12 10:40:00 -0500","ERROR"
"15311","25-08-12 10:45:00 -0500","ERROR"
"15312","25-08-12 10:50:00 -0500","ERROR"
"15313","25-08-12 10:55:00 -0500","ERROR"
"15314","25-08-12 11:00:00 -0500","ERROR"
"15315","25-08-12 11:05:00 -0500","ERROR"
"15316","25-08-12 11:10:00 -0500","ERROR"
"15317","25-08-12 11:15:00 -0500","ERROR"
"15318","25-08-12 11:20:00 -0500","ERROR"
"15319","25-08-12 11:25:00 -0500","ERROR"
"15320","25-08-12 11:30:00 -0500","ERROR"
"15321","25-08-12 11:35:00 -0500","ERROR"
"15322","25-08-12 11:40:00 -0500","ERROR"
"15323","25-08-12 11:45:00 -0500","ERROR"
"15324","25-08-12 11:50:00 -0500","ERROR"
"15325","25-08-12 11:55:00 -0500","ERROR"
"15326","25-08-12 12:00:00 -0500","ERROR"
"15327","25-08-12 12:05:00 -0500","ERROR"
"15328","25-08-12 12:10:00 -0500","ERROR"
"15329","25-08-12 12:15:00 -0500","ERROR"
"15330","25-08-12 12:20:00 -0500","ERROR"
"15331","25-08-12 12:25:00 -0500","ERROR"
"15332","25-08-12 12:30:00 -0500","ERROR"
"15333","25-08-12 12:35:00 -0500","ERROR"
"15334","25-08-12 12:40:00 -0500","ERROR"
"15335","25-08-12 12:45:00 -0500","ERROR"
"15336","25-08-12 12:50:00 -0500","ERROR"
"15337","25-08-12 12:55:00 -0500","ERROR"
"15338","25-08-12 13:00:00 -0500","ERROR"
"15339","25-08-12 13:05:00 -0500","ERROR"
"15340","25-08-12 13:10:00 -0500","ERROR"
"15341","25-08-12 13:15:00 -0500","ERROR"
"15342","25-08-12 13:20:00 -0500","ERROR"
"15343","25-08-12 13:25:00 -0500","ERROR"
"15344","25-08-12 13:30:00 -0500","ERROR"
"15345","25-08-12 13:35:00 -0500","ERROR"
"15346","25-08-12 13:40:00 -0500","ERROR"
"15347","25-08-12 13:45:00 -0500","ERROR"
"15348","25-08-12 13:50:00 -0500","ERROR"
"15349","25-08-12 13:55:00 -0500","ERROR"
"15350","25-08-12 14:00:00 -0500","ERROR"
"15351","25-08-12 14:05:00 -0500","ERROR"
"15352","25-08-12 14:10:00 -0500","ERROR"
"15353","25-08-12 14:15:00 -0500","ERROR"
"15354","25-08-12 14:20:00 -0500","ERROR"
"15355","25-08-12 14:25:00 -0500","ERROR"
"15356","25-08-12 14:30:00 -0500","ERROR"
"15357","25-08-12 14:35:00 -0500","ERROR"
"15358","25-08-12 14:40:00 -0500","ERROR"
"15359","25-08-12 14:45:00 -0500","ERROR"
"15360","25-08-12 14:50:00 -0500","ERROR"
"15361","25-08-12 14:55:00 -0500","ERROR"
"15362","25-08-12 15:00:00 -0500","ERROR"
"15363","25-08-12 15:05:00 -0500","ERROR"
"15364","25-08-12 15:10:00 -0500","ERROR"
"15365","25-08-12 15:15:00 -0500","ERROR"
"15366","25-08-12 15:20:00 -0500","ERROR"
"15367","25-08-12 15:25:00 -0500","ERROR"
"15368","25-08-12 15:30:00 -0500","ERROR"
"15369","25-08-12 15:35:00 -0500","ERROR"
"15370","25-08-12 15:40:00 -0500","ERROR"
"15371","25-08-12 15:45:00 -0500","ERROR"
"15372","25-08-12 15:50:00 -0500","ERROR"
"15373","25-08-12 15:55:00 -0500","ERROR"
"15374","25-08-12 16:00:00 -0500","ERROR"
"15375","25-08-12 16:05:00 -0500","ERROR"
"15376","25-08-12 16:10:00 -0500","ERROR"
"15377","25-08-12 16:15:00 -0500","ERROR"
"15378","25-08-12 16:20:00 -0500","ERROR"
"15379","25-08-12 16:25:00 -0500","ERROR"
"15380","25-08-12 16:30:00 -0500","ERROR"
